Coleta,Dia,Vaso,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe
dia 12 - Soja Heterodera Vaso 8,12,8,6136,15465,1306,3615,19211,10607,0
dia 12 - Soja Heterodera Vaso 8,12,8,6137,15471,1308,3615,19208,10608,0
dia 12 - Soja Heterodera Vaso 8,12,8,6033,15461,1463,3762,19207,10608,0
dia 12 - Soja Heterodera Vaso 8,12,8,6029,15462,1463,3764,19209,10610,0
dia 12 - Soja Heterodera Vaso 8,12,8,6029,15465,1463,3762,19209,10612,0
dia 12 - Soja Heterodera Vaso 8,12,8,6031,15464,1463,3764,19210,10612,0
dia 12 - Soja Heterodera Vaso 8,12,8,6020,15457,1462,3762,19214,10614,0
dia 12 - Soja Heterodera Vaso 8,12,8,6033,15469,1462,3763,19213,10616,0
dia 12 - Soja Heterodera Vaso 8,12,8,6030,15465,1459,3760,19213,10616,0
dia 12 - Soja Heterodera Vaso 8,12,8,6035,15468,1459,3760,19214,10617,0
dia 12 - Soja Heterodera Vaso 8,12,8,6036,15468,1459,3758,19216,10618,0
dia 12 - Soja Heterodera Vaso 8,12,8,6037,15471,1458,3761,19215,10620,0
dia 12 - Soja Heterodera Vaso 8,12,8,6037,15468,1457,3759,19217,10620,0
dia 12 - Soja Heterodera Vaso 8,12,8,6039,15468,1458,3760,19217,10621,0
dia 12 - Soja Heterodera Vaso 8,12,8,6040,15471,1457,3758,19217,10622,0
dia 12 - Soja Heterodera Vaso 8,12,8,6043,15472,1453,3754,19220,10623,0
dia 12 - Soja Heterodera Vaso 8,12,8,6049,15483,1445,3749,19225,10626,0
dia 12 - Soja Heterodera Vaso 8,12,8,6046,15477,1446,3748,19220,10624,0
dia 12 - Soja Heterodera Vaso 8,12,8,6047,15478,1443,3747,19222,10625,0
dia 12 - Soja Heterodera Vaso 8,12,8,6048,15478,1445,3745,19222,10625,0
dia 12 - Soja Heterodera Vaso 8,12,8,6043,15484,1444,3744,19223,10627,0
dia 12 - Soja Heterodera Vaso 8,12,8,6053,15482,1443,3744,19228,10628,0
dia 12 - Soja Heterodera Vaso 8,12,8,6049,15491,1446,3747,19225,10631,0
dia 12 - Soja Heterodera Vaso 8,12,8,6047,15487,1445,3744,19223,10630,0
dia 12 - Soja Heterodera Vaso 8,12,8,6049,15488,1445,3741,19225,10630,0
dia 12 - Soja Heterodera Vaso 8,12,8,6048,15481,1444,3744,19228,10631,0
dia 12 - Soja Heterodera Vaso 8,12,8,6048,15481,1443,3742,19229,10631,0
dia 12 - Soja Heterodera Vaso 8,12,8,6050,15487,1443,3738,19230,10631,0
dia 12 - Soja Heterodera Vaso 8,12,8,6051,15484,1442,3741,19231,10632,0
dia 12 - Soja Heterodera Vaso 8,12,8,6043,15457,1439,3743,19211,10625,0
dia 12 - Soja Heterodera Vaso 8,12,8,6051,15486,1438,3738,19233,10636,0
dia 12 - Soja Heterodera Vaso 8,12,8,6051,15479,1440,3739,19236,10637,0
dia 12 - Soja Heterodera Vaso 8,12,8,6042,15477,1440,3738,19233,10639,0
dia 12 - Soja Heterodera Vaso 8,12,8,6051,15484,1438,3740,19234,10642,0
dia 12 - Soja Heterodera Vaso 8,12,8,6052,15484,1439,3737,19234,10643,0
dia 12 - Soja Heterodera Vaso 8,12,8,6054,15484,1438,3739,19236,10643,0
dia 12 - Soja Heterodera Vaso 8,12,8,6054,15487,1437,3735,19236,10645,0
dia 12 - Soja Heterodera Vaso 8,12,8,6055,15489,1436,3738,19238,10647,0
dia 12 - Soja Heterodera Vaso 8,12,8,6056,15491,1432,3734,19238,10652,0
dia 12 - Soja Heterodera Vaso 8,12,8,6057,15486,1434,3736,19238,10653,0
dia 12 - Soja Heterodera Vaso 8,12,8,6056,15486,1434,3735,19240,10657,0
dia 12 - Soja Heterodera Vaso 8,12,8,6057,15494,1433,3733,19242,10662,0
dia 12 - Soja Heterodera Vaso 8,12,8,6059,15494,1433,3734,19241,10665,0
dia 12 - Soja Heterodera Vaso 8,12,8,6058,15496,1433,3731,19242,10666,0
dia 12 - Soja Heterodera Vaso 8,12,8,6062,15492,1434,3732,19243,10668,0
dia 12 - Soja Heterodera Vaso 8,12,8,6061,15501,1433,3732,19215,10671,0
dia 12 - Soja Heterodera Vaso 8,12,8,6062,15501,1433,3732,19242,10672,0
dia 12 - Soja Heterodera Vaso 8,12,8,6061,15501,1433,3733,19219,10674,0
dia 12 - Soja Heterodera Vaso 8,12,8,6061,15494,1433,3734,19246,10676,0
dia 12 - Soja Heterodera Vaso 8,12,8,6063,15506,1433,3735,19248,10679,0
dia 12 - Soja Heterodera Vaso 8,12,8,6063,15511,1433,3735,19247,10681,0
dia 12 - Soja Heterodera Vaso 8,12,8,6062,15505,1434,3732,19249,10682,0
dia 12 - Soja Heterodera Vaso 8,12,8,6062,15506,1434,3736,19243,10668,0
dia 12 - Soja Heterodera Vaso 8,12,8,6062,15496,1434,3735,19253,10687,0
dia 12 - Soja Heterodera Vaso 8,12,8,6058,15457,1431,3736,19268,10689,0
dia 12 - Soja Heterodera Vaso 8,12,8,6058,15449,1432,3733,19270,10690,0
dia 12 - Soja Heterodera Vaso 8,12,8,6056,15467,1431,3731,19266,10692,0
dia 12 - Soja Heterodera Vaso 8,12,8,6067,15495,1431,3732,19259,10693,0
dia 12 - Soja Heterodera Vaso 8,12,8,6061,15522,1431,3732,19251,10695,0
dia 12 - Soja Heterodera Vaso 8,12,8,6069,15505,1429,3732,19256,10696,0
dia 12 - Soja Heterodera Vaso 8,12,8,6069,15488,1429,3731,19256,10697,0
dia 12 - Soja Heterodera Vaso 8,12,8,6069,15508,1427,3728,19257,10699,0
dia 12 - Soja Heterodera Vaso 8,12,8,6069,15511,1425,3728,19249,10701,0
dia 12 - Soja Heterodera Vaso 8,12,8,6073,15523,1426,3728,19254,10702,0
dia 12 - Soja Heterodera Vaso 8,12,8,6071,15461,1426,3728,19279,10704,0
dia 12 - Soja Heterodera Vaso 8,12,8,6070,15520,1425,3727,19256,10705,0
dia 12 - Soja Heterodera Vaso 8,12,8,6075,15529,1425,3725,19256,10707,0
dia 12 - Soja Heterodera Vaso 8,12,8,6071,15456,1423,3724,19272,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6077,15538,1425,3725,19254,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6075,15489,1423,3724,19265,10707,0
dia 12 - Soja Heterodera Vaso 8,12,8,6076,15504,1422,3724,19263,10709,0
dia 12 - Soja Heterodera Vaso 8,12,8,6075,15521,1421,3724,19262,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6080,15487,1421,3722,19266,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6087,15573,1422,3722,19246,10707,0
dia 12 - Soja Heterodera Vaso 8,12,8,6080,15479,1419,3718,19272,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6080,15511,1418,3718,19270,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6083,15516,1417,3719,19243,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6087,15523,1417,3718,19267,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6089,15523,1418,3718,19242,10712,0
dia 12 - Soja Heterodera Vaso 8,12,8,6090,15524,1417,3718,19275,10711,0
dia 12 - Soja Heterodera Vaso 8,12,8,6088,15526,1415,3715,19277,10712,0
dia 12 - Soja Heterodera Vaso 8,12,8,6089,15524,1414,3717,19272,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6082,15515,1413,3713,19273,10709,0
dia 12 - Soja Heterodera Vaso 8,12,8,6092,15523,1412,3712,19274,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6093,15518,1411,3713,19274,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6093,15519,1409,3714,19276,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6094,15519,1410,3713,19278,10704,0
dia 12 - Soja Heterodera Vaso 8,12,8,6086,15473,1410,3714,19291,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6091,15454,1408,3709,19292,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6095,15518,1408,3710,19278,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6096,15501,1407,3710,19283,10713,0
dia 12 - Soja Heterodera Vaso 8,12,8,6090,15470,1405,3710,19298,10714,0
dia 12 - Soja Heterodera Vaso 8,12,8,6093,15469,1405,3709,19288,10715,0
dia 12 - Soja Heterodera Vaso 8,12,8,6096,15510,1404,3709,19288,10715,0
dia 12 - Soja Heterodera Vaso 8,12,8,6097,15507,1404,3708,19262,10716,0
dia 12 - Soja Heterodera Vaso 8,12,8,6098,15508,1403,3710,19288,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6099,15493,1401,3706,19267,10715,0
dia 12 - Soja Heterodera Vaso 8,12,8,6102,15512,1401,3703,19290,10714,0
dia 12 - Soja Heterodera Vaso 8,12,8,6105,15519,1399,3703,19287,10714,0
dia 12 - Soja Heterodera Vaso 8,12,8,6091,15516,1395,3701,19292,10713,0
dia 12 - Soja Heterodera Vaso 8,12,8,6094,15546,1393,3696,19293,10714,0
dia 12 - Soja Heterodera Vaso 8,12,8,6094,15541,1390,3693,19259,10713,0
dia 12 - Soja Heterodera Vaso 8,12,8,6093,15536,1391,3697,19268,10712,0
dia 12 - Soja Heterodera Vaso 8,12,8,6099,15546,1390,3695,19293,10712,0
dia 12 - Soja Heterodera Vaso 8,12,8,6100,15545,1389,3694,19267,10711,0
dia 12 - Soja Heterodera Vaso 8,12,8,6102,15549,1388,3693,19288,10707,0
dia 12 - Soja Heterodera Vaso 8,12,8,6102,15516,1385,3688,19305,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6104,15526,1384,3689,19303,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6108,15541,1383,3686,19300,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6111,15541,1382,3688,19297,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6113,15534,1381,3680,19300,10711,0
dia 12 - Soja Heterodera Vaso 8,12,8,6118,15540,1378,3684,19300,10711,0
dia 12 - Soja Heterodera Vaso 8,12,8,6122,15539,1374,3684,19300,10711,0
dia 12 - Soja Heterodera Vaso 8,12,8,6128,15545,1374,3681,19299,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6120,15546,1372,3678,19299,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6131,15520,1369,3676,19302,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6163,15544,1373,3681,19302,10713,0
dia 12 - Soja Heterodera Vaso 8,12,8,6143,15543,1368,3674,19278,10709,0
dia 12 - Soja Heterodera Vaso 8,12,8,6145,15523,1364,3671,19308,10712,0
dia 12 - Soja Heterodera Vaso 8,12,8,6150,15540,1361,3670,19301,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6172,15594,1360,3667,19280,10693,0
dia 12 - Soja Heterodera Vaso 8,12,8,6179,15592,1348,3654,19283,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6181,15592,1346,3653,19284,10694,0
dia 12 - Soja Heterodera Vaso 8,12,8,6173,15480,1342,3649,19321,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6177,15486,1340,3644,19320,10707,0
dia 12 - Soja Heterodera Vaso 8,12,8,6182,15528,1340,3645,19307,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6185,15534,1337,3646,19305,10705,0
dia 12 - Soja Heterodera Vaso 8,12,8,6185,15530,1336,3643,19309,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6188,15533,1338,3607,19312,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6180,15534,1337,3634,19310,10707,0
dia 12 - Soja Heterodera Vaso 8,12,8,6190,15534,1335,3640,19310,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6191,15542,1336,3642,19310,10708,0
dia 12 - Soja Heterodera Vaso 8,12,8,6197,15533,1331,3640,19312,10709,0
dia 12 - Soja Heterodera Vaso 8,12,8,6199,15538,1332,3637,19312,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6202,15531,1327,3633,19314,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6204,15533,1326,3632,19315,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6206,15544,1324,3633,19311,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6207,15543,1323,3632,19312,10710,0
dia 12 - Soja Heterodera Vaso 8,12,8,6208,15544,1326,3633,19314,10711,0
dia 12 - Soja Heterodera Vaso 8,12,8,6210,15546,1323,3634,19315,10713,0
dia 12 - Soja Heterodera Vaso 8,12,8,6210,15543,1324,3633,19309,10707,0
dia 12 - Soja Heterodera Vaso 8,12,8,6212,15542,1324,3632,19317,10712,0
dia 12 - Soja Heterodera Vaso 8,12,8,6212,15543,1324,3632,19317,10698,0
dia 12 - Soja Heterodera Vaso 8,12,8,6214,15545,1323,3631,19319,10715,0
dia 12 - Soja Heterodera Vaso 8,12,8,6244,15551,1289,3595,19326,10718,0
dia 12 - Soja Heterodera Vaso 8,12,8,6300,15555,1199,3511,19325,10717,0
dia 12 - Soja Heterodera Vaso 8,12,8,6283,15553,1231,3543,19326,10717,0
dia 12 - Soja Heterodera Vaso 8,12,8,6285,15550,1231,3544,19326,10718,0
dia 12 - Soja Heterodera Vaso 8,12,8,6285,15551,1229,3541,19326,10719,0
dia 12 - Soja Heterodera Vaso 8,12,8,6282,15547,1228,3539,19328,10721,0
dia 12 - Soja Heterodera Vaso 8,12,8,6289,15547,1228,3540,19328,10721,0
dia 12 - Soja Heterodera Vaso 8,12,8,6278,15535,1225,3540,19324,10721,0
dia 12 - Soja Heterodera Vaso 8,12,8,6291,15546,1229,3542,19323,10721,0
dia 12 - Soja Heterodera Vaso 8,12,8,6296,15543,1229,3541,19296,10723,0
dia 12 - Soja Heterodera Vaso 8,12,8,6302,15533,1223,3537,19329,10725,0
dia 12 - Soja Heterodera Vaso 8,12,8,6306,15551,1220,3534,19329,10725,0
dia 12 - Soja Heterodera Vaso 8,12,8,6302,15529,1228,3539,19328,10726,0
dia 12 - Soja Heterodera Vaso 8,12,8,6302,15551,1229,3541,19326,10728,0
dia 12 - Soja Heterodera Vaso 8,12,8,6303,15550,1233,3542,19301,10720,0
dia 12 - Soja Heterodera Vaso 8,12,8,6297,15548,1238,3548,19331,10730,0
dia 12 - Soja Heterodera Vaso 8,12,8,6298,15542,1241,3550,19321,10731,0
dia 12 - Soja Heterodera Vaso 8,12,8,6298,15549,1242,3549,19332,10731,0
dia 12 - Soja Heterodera Vaso 8,12,8,6300,15548,1243,3552,19333,10733,0
dia 12 - Soja Heterodera Vaso 8,12,8,6299,15548,1243,3553,19334,10734,0
dia 12 - Soja Heterodera Vaso 8,12,8,6293,15497,1242,3553,19349,10733,0
dia 12 - Soja Heterodera Vaso 8,12,8,6293,15507,1244,3554,19322,10734,0
dia 12 - Soja Heterodera Vaso 8,12,8,6295,15504,1243,3554,19345,10735,0
dia 12 - Soja Heterodera Vaso 8,12,8,6298,15512,1243,3555,19348,10736,0
dia 12 - Soja Heterodera Vaso 8,12,8,6298,15505,1244,3555,19321,10737,0
dia 12 - Soja Heterodera Vaso 8,12,8,6302,15506,1236,3552,19349,10737,0
dia 12 - Soja Heterodera Vaso 8,12,8,6305,15505,1234,3546,19351,10738,0
dia 12 - Soja Heterodera Vaso 8,12,8,6308,15507,1226,3537,19349,10738,0
dia 12 - Soja Heterodera Vaso 8,12,8,6319,15511,1219,3531,19351,10738,0
dia 12 - Soja Heterodera Vaso 8,12,8,6324,15479,1207,3515,19353,10739,0
dia 12 - Soja Heterodera Vaso 8,12,8,6336,15506,1193,3500,19354,10739,0
dia 12 - Soja Heterodera Vaso 8,12,8,6340,15507,1187,3500,19356,10738,0
dia 12 - Soja Heterodera Vaso 8,12,8,6342,15485,1186,3499,19355,10740,0
dia 12 - Soja Heterodera Vaso 8,12,8,6347,15512,1180,3492,19354,10739,0
dia 12 - Soja Heterodera Vaso 8,12,8,6345,15511,1181,3494,19355,10739,0
dia 12 - Soja Heterodera Vaso 8,12,8,6350,15511,1177,3490,19353,10732,0
dia 12 - Soja Heterodera Vaso 8,12,8,6352,15507,1173,3488,19356,10740,0
dia 12 - Soja Heterodera Vaso 8,12,8,6353,15511,1174,3489,19358,10740,0
dia 12 - Soja Heterodera Vaso 8,12,8,6355,15519,1175,3489,19337,10741,0
dia 12 - Soja Heterodera Vaso 8,12,8,6357,15525,1172,3487,19353,10742,0
dia 12 - Soja Heterodera Vaso 8,12,8,6355,15531,1180,3495,19351,10745,0
dia 12 - Soja Heterodera Vaso 8,12,8,6352,15523,1177,3493,19351,10747,0
dia 12 - Soja Heterodera Vaso 8,12,8,6362,15523,1172,3487,19355,10750,0
dia 12 - Soja Heterodera Vaso 8,12,8,6365,15500,1166,3481,19358,10752,0
dia 12 - Soja Heterodera Vaso 8,12,8,6366,15528,1169,3483,19358,10755,0
dia 12 - Soja Heterodera Vaso 8,12,8,6374,15527,1159,3474,19359,10757,0
dia 12 - Soja Heterodera Vaso 8,12,8,6375,15524,1157,3471,19331,10760,0
dia 12 - Soja Heterodera Vaso 8,12,8,6370,15527,1162,3476,19361,10760,0
dia 12 - Soja Heterodera Vaso 8,12,8,6374,15524,1158,3474,19384,10761,0
dia 12 - Soja Heterodera Vaso 8,12,8,6373,15524,1161,3478,19363,10759,0
dia 12 - Soja Heterodera Vaso 8,12,8,6360,15519,1162,3480,19363,10764,0
dia 12 - Soja Heterodera Vaso 8,12,8,6371,15525,1165,3481,19363,10759,0
dia 12 - Soja Heterodera Vaso 8,12,8,6371,15517,1161,3476,19368,10768,0
dia 12 - Soja Heterodera Vaso 8,12,8,6370,15519,1167,3482,19365,10767,0
dia 12 - Soja Heterodera Vaso 8,12,8,6366,15518,1176,3487,19366,10768,0
dia 12 - Soja Heterodera Vaso 8,12,8,6352,15519,1181,3488,19366,10769,0
dia 12 - Soja Heterodera Vaso 8,12,8,6363,15521,1181,3492,19366,10770,0
dia 12 - Soja Heterodera Vaso 8,12,8,6366,15498,1178,3492,19367,10771,0
dia 12 - Soja Heterodera Vaso 8,12,8,6365,15515,1179,3495,19370,10773,0
dia 12 - Soja Heterodera Vaso 8,12,8,6366,15523,1183,3497,19368,10775,0
dia 12 - Soja Heterodera Vaso 8,12,8,6364,15525,1181,3496,19338,10776,0
dia 12 - Soja Heterodera Vaso 8,12,8,6367,15525,1182,3493,19369,10778,0
dia 12 - Soja Heterodera Vaso 8,12,8,6368,15527,1181,3496,19369,10779,0
dia 12 - Soja Heterodera Vaso 8,12,8,6370,15526,1180,3497,19370,10766,0
dia 12 - Soja Heterodera Vaso 8,12,8,6370,15526,1180,3493,19370,10781,0
dia 12 - Soja Heterodera Vaso 8,12,8,6378,15545,1178,3494,19359,10784,0
dia 12 - Soja Heterodera Vaso 8,12,8,6376,15563,1180,3495,19342,10789,0
dia 12 - Soja Heterodera Vaso 8,12,8,6379,15566,1176,3491,19363,10786,0
dia 12 - Soja Heterodera Vaso 8,12,8,6371,15565,1174,3490,19365,10787,0
dia 12 - Soja Heterodera Vaso 8,12,8,6382,15568,1177,3493,19363,10788,0
dia 12 - Soja Heterodera Vaso 8,12,8,6382,15570,1175,3489,19365,10791,0
dia 12 - Soja Heterodera Vaso 8,12,8,6383,15545,1174,3487,19366,10791,0
dia 12 - Soja Heterodera Vaso 8,12,8,6380,15572,1172,3486,19366,10791,0
dia 12 - Soja Heterodera Vaso 8,12,8,6375,15573,1169,3486,19366,10792,0
dia 12 - Soja Heterodera Vaso 8,12,8,6382,15578,1172,3488,19338,10794,0
dia 12 - Soja Heterodera Vaso 8,12,8,6382,15571,1168,3487,19369,10790,0
dia 12 - Soja Heterodera Vaso 8,12,8,6385,15553,1169,3482,19368,10795,0
dia 12 - Soja Heterodera Vaso 8,12,8,6385,15588,1168,3483,19366,10796,0
dia 12 - Soja Heterodera Vaso 8,12,8,6380,15533,1167,3483,19387,10800,0
dia 12 - Soja Heterodera Vaso 8,12,8,6383,15550,1167,3483,19352,10798,0
dia 12 - Soja Heterodera Vaso 8,12,8,6385,15559,1165,3483,19379,10797,0
dia 12 - Soja Heterodera Vaso 8,12,8,6385,15579,1169,3484,19375,10795,0
dia 12 - Soja Heterodera Vaso 8,12,8,6389,15578,1164,3480,19347,10793,0
dia 12 - Soja Heterodera Vaso 8,12,8,6392,15588,1164,3480,19373,10792,0
dia 12 - Soja Heterodera Vaso 8,12,8,6399,15645,1165,3481,19355,10791,0
dia 12 - Soja Heterodera Vaso 8,12,8,6396,15597,1161,3478,19371,10786,0
dia 12 - Soja Heterodera Vaso 8,12,8,6400,15592,1155,3470,19374,10783,0
dia 12 - Soja Heterodera Vaso 8,12,8,6403,15597,1152,3466,19374,10779,0
dia 12 - Soja Heterodera Vaso 8,12,8,6403,15584,1156,3469,19375,10776,0
dia 12 - Soja Heterodera Vaso 8,12,8,6402,15588,1155,3471,19379,10773,0
dia 12 - Soja Heterodera Vaso 8,12,8,6403,15599,1151,3465,19351,10770,0
dia 12 - Soja Heterodera Vaso 8,12,8,6409,15588,1145,3458,19382,10767,0
dia 12 - Soja Heterodera Vaso 8,12,8,6409,15584,1144,3458,19385,10766,0
dia 12 - Soja Heterodera Vaso 8,12,8,6417,15621,1143,3459,19377,10761,0
dia 12 - Soja Heterodera Vaso 8,12,8,6406,15578,1137,3452,19390,10766,0
dia 12 - Soja Heterodera Vaso 8,12,8,6419,15593,1135,3451,19383,10763,0
dia 12 - Soja Heterodera Vaso 8,12,8,6420,15593,1136,3451,19385,10761,0
dia 12 - Soja Heterodera Vaso 8,12,8,6422,15574,1132,3446,19386,10761,0
dia 12 - Soja Heterodera Vaso 8,12,8,6421,15578,1130,3444,19391,10759,0
dia 12 - Soja Heterodera Vaso 8,12,8,6427,15589,1122,3437,19387,10761,0
dia 12 - Soja Heterodera Vaso 8,12,8,6422,15585,1128,3443,19388,10766,0
dia 12 - Soja Heterodera Vaso 8,12,8,6427,15585,1124,3439,19389,10768,0
dia 12 - Soja Heterodera Vaso 8,12,8,6420,15584,1123,3438,19393,10771,0
dia 12 - Soja Heterodera Vaso 8,12,8,6432,15586,1120,3435,19387,10766,0
dia 12 - Soja Heterodera Vaso 8,12,8,6436,15587,1115,3429,19395,10759,0
dia 12 - Soja Heterodera Vaso 8,12,8,6438,15592,1104,3419,19397,10755,0
dia 12 - Soja Heterodera Vaso 8,12,8,6440,15590,1111,3427,19394,10730,0
dia 12 - Soja Heterodera Vaso 8,12,8,6441,15595,1107,3423,19395,10742,0
dia 12 - Soja Heterodera Vaso 8,12,8,6443,15593,1102,3419,19393,10737,0
dia 12 - Soja Heterodera Vaso 8,12,8,6440,15594,1110,3425,19395,10719,0
dia 12 - Soja Heterodera Vaso 8,12,8,6433,15588,1111,3428,19395,10734,0
dia 12 - Soja Heterodera Vaso 8,12,8,6434,15588,1116,3434,19396,10734,0
dia 12 - Soja Heterodera Vaso 8,12,8,6435,15594,1112,3428,19394,10737,0
dia 12 - Soja Heterodera Vaso 8,12,8,6436,15596,1112,3431,19393,10739,0
dia 12 - Soja Heterodera Vaso 8,12,8,6283,15587,1339,3643,19365,10742,0
dia 12 - Soja Heterodera Vaso 8,12,8,6270,15589,1361,3666,19392,10746,0
dia 12 - Soja Heterodera Vaso 8,12,8,6269,15585,1363,3667,19393,10750,0
dia 12 - Soja Heterodera Vaso 8,12,8,6266,15589,1363,3670,19364,10754,0
dia 12 - Soja Heterodera Vaso 8,12,8,6265,15588,1363,3672,19394,10759,0
dia 12 - Soja Heterodera Vaso 8,12,8,6263,15586,1364,3673,19396,10765,0
dia 12 - Soja Heterodera Vaso 8,12,8,6267,15589,1365,3674,19394,10771,0
dia 12 - Soja Heterodera Vaso 8,12,8,6265,15583,1365,3674,19391,10781,0
dia 12 - Soja Heterodera Vaso 8,12,8,6258,15591,1365,3673,19398,10796,0
dia 12 - Soja Heterodera Vaso 8,12,8,6266,15564,1365,3674,19400,10808,0
dia 12 - Soja Heterodera Vaso 8,12,8,6267,15593,1365,3671,19400,10815,0
dia 12 - Soja Heterodera Vaso 8,12,8,6266,15598,1365,3673,19400,10822,0
dia 12 - Soja Heterodera Vaso 8,12,8,6270,15594,1365,3674,19401,10814,0
dia 12 - Soja Heterodera Vaso 8,12,8,6271,15601,1363,3672,19401,10834,0
dia 12 - Soja Heterodera Vaso 8,12,8,6271,15580,1365,3674,19402,10841,0
dia 12 - Soja Heterodera Vaso 8,12,8,6272,15604,1364,3675,19402,10847,0
dia 12 - Soja Heterodera Vaso 8,12,8,6270,15608,1365,3673,19402,10854,0
dia 12 - Soja Heterodera Vaso 8,12,8,6272,15607,1366,3674,19400,10839,0
dia 12 - Soja Heterodera Vaso 8,12,8,6273,15605,1364,3671,19405,10855,0
dia 12 - Soja Heterodera Vaso 8,12,8,6269,15610,1365,3674,19407,10868,0
dia 12 - Soja Heterodera Vaso 8,12,8,6201,15648,1350,3661,19423,10861,0
dia 12 - Soja Heterodera Vaso 8,12,8,6201,15645,1348,3661,19423,10879,0
dia 12 - Soja Heterodera Vaso 8,12,8,6202,15658,1349,3659,19413,10885,0
dia 12 - Soja Heterodera Vaso 8,12,8,6203,15659,1349,3657,19423,10888,0
dia 12 - Soja Heterodera Vaso 8,12,8,6204,15663,1349,3658,19424,10887,0
dia 12 - Soja Heterodera Vaso 8,12,8,6206,15674,1348,3659,19422,10870,0
dia 12 - Soja Heterodera Vaso 8,12,8,6201,15675,1348,3660,19422,10887,0
dia 12 - Soja Heterodera Vaso 8,12,8,6209,15685,1348,3658,19426,10890,0
dia 12 - Soja Heterodera Vaso 8,12,8,6207,15656,1348,3659,19423,10890,0
dia 12 - Soja Heterodera Vaso 8,12,8,6208,15680,1347,3659,19423,10895,0
dia 12 - Soja Heterodera Vaso 8,12,8,6208,15682,1346,3659,19427,10904,0
dia 12 - Soja Heterodera Vaso 8,12,8,6199,15598,1344,3657,19419,10908,0
dia 12 - Soja Heterodera Vaso 8,12,8,6199,15597,1343,3653,19448,10915,0
dia 12 - Soja Heterodera Vaso 8,12,8,6200,15600,1343,3653,19452,10926,0
dia 12 - Soja Heterodera Vaso 8,12,8,6202,15597,1342,3654,19448,10917,0
dia 12 - Soja Heterodera Vaso 8,12,8,6203,15597,1337,3652,19448,10942,0
dia 12 - Soja Heterodera Vaso 8,12,8,6204,15598,1339,3653,19448,10951,0
dia 12 - Soja Heterodera Vaso 8,12,8,6204,15597,1337,3650,19450,10961,0
dia 12 - Soja Heterodera Vaso 8,12,8,6205,15599,1337,3648,19449,10969,0
dia 12 - Soja Heterodera Vaso 8,12,8,6206,15600,1335,3648,19449,10959,0
dia 12 - Soja Heterodera Vaso 8,12,8,6208,15600,1333,3647,19451,10980,0
dia 12 - Soja Heterodera Vaso 8,12,8,6208,15601,1333,3648,19451,10986,0
dia 12 - Soja Heterodera Vaso 8,12,8,6210,15601,1329,3641,19451,10976,0
dia 12 - Soja Heterodera Vaso 8,12,8,6210,15601,1328,3642,19453,10997,0
dia 12 - Soja Heterodera Vaso 8,12,8,6212,15601,1328,3641,19453,10998,0
dia 12 - Soja Heterodera Vaso 8,12,8,6211,15601,1327,3640,19454,10996,0
dia 12 - Soja Heterodera Vaso 8,12,8,6216,15603,1323,3635,19454,10997,0
dia 12 - Soja Heterodera Vaso 8,12,8,6132,15597,1453,3750,19434,10999,0
dia 12 - Soja Heterodera Vaso 8,12,8,6132,15596,1449,3748,19453,11001,0
dia 12 - Soja Heterodera Vaso 8,12,8,6136,15591,1443,3739,19455,11004,0
dia 12 - Soja Heterodera Vaso 8,12,8,6139,15592,1437,3732,19457,10994,0
dia 12 - Soja Heterodera Vaso 8,12,8,6145,15604,1426,3724,19454,11013,0
